2025-03-09T05:08:19.100Z	info	VictoriaMetrics/lib/logger/flag.go:12	build version: victoria-metrics-20230228-014521-tags-v1.88.1-0-g95e117342
2025-03-09T05:08:19.110Z	info	VictoriaMetrics/lib/storage/storage.go:839	loading next_day_metric_ids from "/Users/yelingyun/repo/stock-quantization/data/cache/next_day_metric_ids"...
2025-03-09T05:08:19.110Z	info	VictoriaMetrics/lib/storage/storage.go:842	nothing to load from "/Users/yelingyun/repo/stock-quantization/data/cache/next_day_metric_ids"
2025-03-09T05:08:19.112Z	info	VictoriaMetrics/lib/mergeset/table.go:319	opening table "/Users/yelingyun/repo/stock-quantization/data/indexdb/182AD52C2F55EE22"...
2025-03-09T05:08:19.131Z	info	VictoriaMetrics/lib/mergeset/table.go:359	table "/Users/yelingyun/repo/stock-quantization/data/indexdb/182AD52C2F55EE22" has been opened in 0.019 seconds; partsCount: 6; blocksCount: 6, itemsCount: 570; sizeBytes: 5104
2025-03-09T05:08:19.132Z	info	VictoriaMetrics/lib/mergeset/table.go:319	opening table "/Users/yelingyun/repo/stock-quantization/data/indexdb/182AD52C2F55EE21"...
2025-03-09T05:08:19.142Z	info	VictoriaMetrics/lib/mergeset/table.go:359	table "/Users/yelingyun/repo/stock-quantization/data/indexdb/182AD52C2F55EE21" has been opened in 0.010 seconds; partsCount: 0; blocksCount: 0, itemsCount: 0; sizeBytes: 0
2025-03-09T05:08:19.167Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/8_2_20250308144708.544_20250308144711.226_182AD649ABD91042" in 0.000 seconds
2025-03-09T05:08:19.167Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/2869_10_20250303013100.000_20250307032400.000_182AD649ABD91045" in 0.000 seconds
2025-03-09T05:08:19.168Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/750_2_20250307014600.000_20250307080000.000_182AD649ABD9104A" in 0.000 seconds
2025-03-09T05:08:19.168Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/4_2_20250308144742.997_20250308144744.355_182AD649ABD91044" in 0.000 seconds
2025-03-09T05:08:19.168Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/1554_2_20250305060400.000_20250307080000.000_182B0A1712DF303A" in 0.000 seconds
2025-03-09T05:08:19.168Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/481_2_20250308132021.642_20250308144519.203_182AD649ABD91040" in 0.000 seconds
2025-03-09T05:08:19.169Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/3199_10_20250303013100.000_20250307080000.000_182AD649ABD91046" in 0.000 seconds
2025-03-09T05:08:19.169Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/446_2_20250304075100.000_20250305060300.000_182B0A1712DF3039" in 0.000 seconds
2025-03-09T05:08:19.169Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/4_2_20250308144741.533_20250308144741.873_182AD649ABD91043" in 0.000 seconds
2025-03-09T05:08:19.170Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/2735_10_20250303013100.000_20250307021700.000_182AD649ABD91048" in 0.000 seconds
2025-03-09T05:08:19.170Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/5_2_20250308144519.327_20250308144521.788_182AD649ABD91041" in 0.000 seconds
2025-03-09T05:08:19.170Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/3719_12_20250303013100.000_20250307080000.000_182AD649ABD91049" in 0.000 seconds
2025-03-09T05:08:19.171Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/1404_2_20250304075100.000_20250307020200.000_182AD649ABD9104B" in 0.000 seconds
2025-03-09T05:08:19.171Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/316_2_20250308131657.818_20250308132020.547_182AD649ABD91004" in 0.000 seconds
2025-03-09T05:08:19.171Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/1136_4_20250306050400.000_20250307080000.000_182AD649ABD91047" in 0.000 seconds
2025-03-09T05:08:19.171Z	info	VictoriaMetrics/lib/storage/partition.go:1944	opened part "/Users/yelingyun/repo/stock-quantization/data/data/small/2025_03/596_2_20250307020300.000_20250307080000.000_182AD649ABD9104C" in 0.000 seconds
2025-03-09T05:08:19.183Z	info	VictoriaMetrics/app/vmstorage/main.go:124	successfully opened storage "./data/" in 0.083 seconds; partsCount: 16; blocksCount: 68; rowsCount: 19226; sizeBytes: 36061
2025-03-09T05:08:19.193Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:114	loading rollupResult cache from "./data//cache/rollupResult"...
2025-03-09T05:08:19.194Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:142	loaded rollupResult cache from "./data//cache/rollupResult" in 0.001 seconds; entriesCount: 0, sizeBytes: 0
2025-03-09T05:08:19.194Z	info	VictoriaMetrics/app/victoria-metrics/main.go:70	started VictoriaMetrics in 0.094 seconds
2025-03-09T05:08:19.194Z	info	VictoriaMetrics/lib/httpserver/httpserver.go:96	starting http server at http://127.0.0.1:8428/
2025-03-09T05:08:19.194Z	info	VictoriaMetrics/lib/httpserver/httpserver.go:97	pprof handlers are exposed at http://127.0.0.1:8428/debug/pprof/
2025-03-09T05:08:31.714Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{location="hk",stock_name="baidu"} (Timestamp=1741334400000, Value=9776200.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 162211.000s
2025-03-09T05:08:31.714Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:08:35.343Z	info	VictoriaMetrics/app/vmselect/querystats/querystats.go:68	enabled query stats tracking at `/api/v1/status/top_queries` with -search.queryStats.lastQueriesCount=20000, -search.queryStats.minQueryDuration=1ms
2025-03-09T05:13:49.906Z	warn	VictoriaMetrics/app/vmselect/main.go:496	remoteAddr: "127.0.0.1:58401"; requestURI: /api/v1/admin/tsdb/delete_series?match[]=__name__="stock_volume"; cannot parse matches[]=__name__="stock_volume": identExpr: unexpected token "="; want "(", "{", "[", ")", "," or "@"; unparsed data: "=\"stock_volume\""
2025-03-09T05:13:59.121Z	info	VictoriaMetrics/lib/storage/storage.go:1038	saving MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid"...
2025-03-09T05:13:59.135Z	info	VictoriaMetrics/lib/storage/storage.go:1045	saved MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid" in 0.015 seconds; entriesCount: 0; sizeBytes: 0
2025-03-09T05:13:59.136Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:14:09.867Z	info	VictoriaMetrics/lib/storage/storage.go:1038	saving MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid"...
2025-03-09T05:14:09.871Z	info	VictoriaMetrics/lib/storage/storage.go:1045	saved MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid" in 0.004 seconds; entriesCount: 0; sizeBytes: 0
2025-03-09T05:14:09.871Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:14:26.776Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-05",location="hk",stock_name="baidu"} (Timestamp=1741156080000, Value=16050.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 340886.000s
2025-03-09T05:14:26.777Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:14:31.777Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-06",location="us",stock_name="baidu"} (Timestamp=1741242900000, Value=6468.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 254071.000s
2025-03-09T05:14:31.777Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:14:36.778Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-07",location="us",stock_name="baidu"} (Timestamp=1741334400000, Value=217976.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 162576.000s
2025-03-09T05:14:36.778Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:15:02.517Z	warn	VictoriaMetrics/app/vmselect/main.go:519	error in "/prometheus/api/v1/query_range?query=avg(%7B__name__%3D%22stock_price%22%7D)by(stock_name%2C__name__)&start=1740892502.208&end=1741497302.208&step=1s&nocache=1": error when executing query="avg({__name__=\"stock_price\"})by(stock_name,__name__)" on the time range (start=1740892502208, end=1741497302208, step=1000): too many points for the given start=1740892502208, end=1741497302208 and step=1000: 604801; the maximum number of points is 30000; (see -search.maxPointsPerTimeseries command-line flag)
2025-03-09T05:17:46.809Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-04",location="us",stock_name="baidu"} (Timestamp=1741054800000, Value=19259.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 442366.000s
2025-03-09T05:17:46.810Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:17:51.811Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-07",location="us",stock_name="baidu"} (Timestamp=1741334400000, Value=217976.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 162771.000s
2025-03-09T05:17:51.811Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:18:11.815Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_price{date="2025-03-04",location="us",stock_name="baidu"} (Timestamp=1741056780000, Value=86.650000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 440411.000s
2025-03-09T05:18:11.815Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:18:16.816Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-07",location="us",stock_name="baidu"} (Timestamp=1741334400000, Value=217976.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 162796.000s
2025-03-09T05:18:16.816Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:26:51.925Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-03",location="us",stock_name="baidu"} (Timestamp=1740976440000, Value=2510.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 521271.000s
2025-03-09T05:26:51.926Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:26:56.927Z	warn	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:68	resetting rollup result cache because the metric stock_volume{date="2025-03-07",location="us",stock_name="baidu"} (Timestamp=1741334400000, Value=217976.000000) has a timestamp older than -search.cacheTimestampOffset=5m0s by 163316.000s
2025-03-09T05:26:56.927Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:28:00.612Z	info	VictoriaMetrics/lib/storage/storage.go:1038	saving MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid"...
2025-03-09T05:28:00.618Z	info	VictoriaMetrics/lib/storage/storage.go:1045	saved MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid" in 0.006 seconds; entriesCount: 0; sizeBytes: 0
2025-03-09T05:28:00.618Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:35:28.823Z	info	VictoriaMetrics/lib/storage/storage.go:1038	saving MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid"...
2025-03-09T05:35:28.830Z	info	VictoriaMetrics/lib/storage/storage.go:1045	saved MetricName->TSID cache to "/Users/yelingyun/repo/stock-quantization/data/cache/metricName_tsid" in 0.006 seconds; entriesCount: 0; sizeBytes: 0
2025-03-09T05:35:28.830Z	info	VictoriaMetrics/app/vmselect/promql/rollup_result_cache.go:202	rollupResult cache has been cleared
2025-03-09T05:36:13.315Z	warn	VictoriaMetrics/app/vmselect/main.go:519	error in "/prometheus/api/v1/query_range?query=%7B__name__!%3D%22%22%7D&start=1740893772.242&end=1741498572.242&step=1s&nocache=1": error when executing query="{__name__!=\"\"}" on the time range (start=1740893772242, end=1741498572242, step=1000): too many points for the given start=1740893772242, end=1741498572242 and step=1000: 604801; the maximum number of points is 30000; (see -search.maxPointsPerTimeseries command-line flag)
